date,star,market,source_type,realtime_or_backfilled,confidence,evidence_method,evidence,review_status,drive_file_id,drive_url,title,notes,image_drive_file_id,image_drive_url
2025-11-19,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，中证全指下跌0.28%，还在4.2星,auto_high_confidence,162pZ9jdXfdZLs97OYaITaCpNbNqGGajy,https://drive.google.com/file/d/162pZ9jdXfdZLs97OYaITaCpNbNqGGajy/view?usp=drivesdk,［11月19日］指数估值数据(全球市场波动，原因为何；市场还会有上涨阶段么）,,,
2025-11-20,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1IEbFkBTFnZdlQjQxi2jZu-UbJZ2j9sf4,https://drive.google.com/file/d/1IEbFkBTFnZdlQjQxi2jZu-UbJZ2j9sf4/view?usp=drivesdk,［11月20日］指数估值数据(红利类指数基金如何止盈；红利指数估值表更新；免费领福利）,,,
2025-11-21,4.4,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘下跌较多，一口气回到4.4星,auto_high_confidence,1oFdTnqxLCHd_f-qPkwOhU78DIg286kRa,https://drive.google.com/file/d/1oFdTnqxLCHd_f-qPkwOhU78DIg286kRa/view?usp=drivesdk,［11月21日］指数估值数据(全球资产大跌，A股回到4.4星；港股指数估值表更新；抽奖福利）,,,
2025-11-24,4.4,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘变成上涨，还在4.4星,auto_high_confidence,1tMdfIYWf744-PD8hrAYXCYZvdHB7P4jh,https://drive.google.com/file/d/1tMdfIYWf744-PD8hrAYXCYZvdHB7P4jh/view?usp=drivesdk,［11月24日］指数估值数据(A股港股反弹上涨；港股科技股波动原因是什么）,,,
2025-11-25,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.3星,auto_high_confidence,1uh7Y_sM6z1dMFDcsd1XiPdPXE1K2-Eg6,https://drive.google.com/file/d/1uh7Y_sM6z1dMFDcsd1XiPdPXE1K2-Eg6/view?usp=drivesdk,［11月25日］指数估值数据(螺丝钉定投实盘第391期发车；养老指数估值表更新）,,,
2025-11-26,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.3星,auto_high_confidence,1pGgLCMyzTW-MC1NE37fQO-E0udW5fYwN,https://drive.google.com/file/d/1pGgLCMyzTW-MC1NE37fQO-E0udW5fYwN/view?usp=drivesdk,［11月26日］指数估值数据(股票上涨，债券下跌；A股现在还是牛市吗？）,,,
2025-11-27,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘回落，大盘整体波动不大，还在4.3星,auto_high_confidence,1pvb3kzLcMMeWiDzG1luVQSEfmGdGF-X_,https://drive.google.com/file/d/1pvb3kzLcMMeWiDzG1luVQSEfmGdGF-X_/view?usp=drivesdk,［11月27日］指数估值数据(债券基金下跌，原因为何；红利指数估值表更新）,,,
2025-11-28,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1ux09wpmlEVfJIivcK6TY01pU7S34evU6,https://drive.google.com/file/d/1ux09wpmlEVfJIivcK6TY01pU7S34evU6/view?usp=drivesdk,［11月28日］指数估值数据(牛市中后期，有哪些信号要注意；港股指数估值表更新；抽奖福利）,,,
2025-12-01,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.2星,auto_high_confidence,1jdBb-9vCF917OmQp-hFEKeNT7amRoNL7,https://drive.google.com/file/d/1jdBb-9vCF917OmQp-hFEKeNT7amRoNL7/view?usp=drivesdk,［12月1日］指数估值数据(大盘上涨，回到4.2星；债基踩雷风险，该如何应对？）,,,
2025-12-02,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘跌幅缩小，还在4.2星,auto_high_confidence,1aMEH0BCodnJ0XqdoDZ_qfaV6qZVTiAz0,https://drive.google.com/file/d/1aMEH0BCodnJ0XqdoDZ_qfaV6qZVTiAz0/view?usp=drivesdk,［12月2日］指数估值数据(螺丝钉定投实盘第392期发车；养老指数估值表更新）,,,
2025-12-03,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.3星,auto_high_confidence,1higFvWvkmS6283ozNvO2-lAdQLZzLczL,https://drive.google.com/file/d/1higFvWvkmS6283ozNvO2-lAdQLZzLczL/view?usp=drivesdk,［12月3日］指数估值数据(大盘还会上4000点么）,,,
2025-12-04,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.3星,auto_high_confidence,1Rri2BZxP5-icBF6uDAw1qKyJVMynqZVj,https://drive.google.com/file/d/1Rri2BZxP5-icBF6uDAw1qKyJVMynqZVj/view?usp=drivesdk,［12月4日］指数估值数据(价值投资策略在A股有效吗；红利指数估值表更新；免费领「财富达人」奖章）,,,
2025-12-05,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘低开高走，整体上涨，回到4.2星,auto_high_confidence,15YxyFGYmRejkYz1Mhh150rk2nlWNvQ4N,https://drive.google.com/file/d/15YxyFGYmRejkYz1Mhh150rk2nlWNvQ4N/view?usp=drivesdk,［12月5日］指数估值数据(利好出现，A股港股上涨；牛市里没到高估怎么办；港股指数估值表更新；抽奖福利）,,,
2025-12-08,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1eTPS7z2Q1bjzeWT696GI0F-YXIlprgyu,https://drive.google.com/file/d/1eTPS7z2Q1bjzeWT696GI0F-YXIlprgyu/view?usp=drivesdk,［12月8日］指数估值数据(两大利好，推动市场上涨；保险机构喜欢哪些指数呢）,,,
2025-12-09,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1OmyRAy42GMFzWWYdVJN7nlFZ_wS5l0RL,https://drive.google.com/file/d/1OmyRAy42GMFzWWYdVJN7nlFZ_wS5l0RL/view?usp=drivesdk,［12月9日］指数估值数据(螺丝钉定投实盘第393期发车；养老指数估值表更新）,,,
2025-12-10,4.2,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,还在4.2星,auto_high_confidence,1bBYkxLVaVenJaOGonVslENZ8C8NSPad2,https://drive.google.com/file/d/1bBYkxLVaVenJaOGonVslENZ8C8NSPad2/view?usp=drivesdk,［12月10日］指数估值数据(A股港股反弹；指数调仓，会给估值带来什么变化）,,,
2025-12-11,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1T17Y8ndwNyQLbru2kIZDudTdQjus-Qpq,https://drive.google.com/file/d/1T17Y8ndwNyQLbru2kIZDudTdQjus-Qpq/view?usp=drivesdk,［12月11日］指数估值数据(美元降息放缓，对全球市场有啥影响；红利指数估值表更新；免费领「财富达人」奖章）,,,
2025-12-12,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1gNv8tkmF7b_jMe4Lnk2-VgvBrUGi9bqE,https://drive.google.com/file/d/1gNv8tkmF7b_jMe4Lnk2-VgvBrUGi9bqE/view?usp=drivesdk,［12月12日］指数估值数据(A股港股上涨；价值风格回调，风险如何呢；港股指数估值表更新；抽奖福利）,,,
2025-12-15,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1-e3qRJt3LYl1x8tKW_S5YAL6J2OI-jhx,https://drive.google.com/file/d/1-e3qRJt3LYl1x8tKW_S5YAL6J2OI-jhx/view?usp=drivesdk,［12月15日］指数估值数据(指数调仓落地，估值更新；债基适合定投吗？）,,,
2025-12-16,4.3,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.3星,auto_high_confidence,1AzDvvpTNyx0HvijCT36it0gL-qUgxi6m,https://drive.google.com/file/d/1AzDvvpTNyx0HvijCT36it0gL-qUgxi6m/view?usp=drivesdk,［12月16日］指数估值数据(螺丝钉定投实盘第394期发车；养老指数估值表更新）,,,
2025-12-17,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘的时候大盘上涨比较多，一口气回到4.2星,auto_high_confidence,1lSHESd7bvFAAtQhBSQ9VY3cNJCY-fd17,https://drive.google.com/file/d/1lSHESd7bvFAAtQhBSQ9VY3cNJCY-fd17/view?usp=drivesdk,［12月17日］指数估值数据(神奇两点半再现，大盘上涨；最近市场波动是啥原因？）,,,
2025-12-18,4.2,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，中证全指下跌0.39%，波动不大，还在4.2星,auto_high_confidence,1enQhGtfv5W1oMnWv4yBu3dfuGUUPJT6U,https://drive.google.com/file/d/1enQhGtfv5W1oMnWv4yBu3dfuGUUPJT6U/view?usp=drivesdk,［12月18日］指数估值数据(A股现在是分红市还是融资市呢；红利指数估值表更新）,,,
2025-12-19,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1o_go9fYyaLrKIle-C53vjlvZ9IytDQvv,https://drive.google.com/file/d/1o_go9fYyaLrKIle-C53vjlvZ9IytDQvv/view?usp=drivesdk,［12月19日］指数估值数据(A股港股上涨；从做生意的视角，看指数基金投资；港股指数估值表更新；抽奖福利）,,,
2025-12-22,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘还在4.2星,auto_high_confidence,1opzYmefFkw0-i7fjf7ICn7nf8HqL7urZ,https://drive.google.com/file/d/1opzYmefFkw0-i7fjf7ICn7nf8HqL7urZ/view?usp=drivesdk,［12月22日］指数估值数据(A股港股上涨；品种高估了，还会考虑投资吗）,,,
2025-12-23,4.2,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.2星,auto_high_confidence,1K7fdDKqzmwsbG40BWgRQWrJb-j6W0hIE,https://drive.google.com/file/d/1K7fdDKqzmwsbG40BWgRQWrJb-j6W0hIE/view?usp=drivesdk,［12月23日］指数估值数据(螺丝钉定投实盘第395期发车；养老指数估值表更新）,,,
2025-12-24,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到4.1星,auto_high_confidence,1dphllpe-BbWocNCbs5JW-mPJgGrjfTeF,https://drive.google.com/file/d/1dphllpe-BbWocNCbs5JW-mPJgGrjfTeF/view?usp=drivesdk,［12月24日］指数估值数据(A股港股上涨，回到4.1星；A500规模大增，A系列指数投资价值如何？）,,,
2025-12-25,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1wunhPjk9Frsp1CVKvIk-jaGtxMDah6qt,https://drive.google.com/file/d/1wunhPjk9Frsp1CVKvIk-jaGtxMDah6qt/view?usp=drivesdk,［12月25日］指数估值数据(大盘继续上涨；红利指数涨的少，要换吗；红利指数估值表更新；免费领「财富达人」奖章）,,,
2025-12-26,4.1,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘微涨微跌，波动不大，还在4.1星,auto_high_confidence,19y1UuVZAOv9vIE6_4vUJaXsWOBosrZav,https://drive.google.com/file/d/19y1UuVZAOv9vIE6_4vUJaXsWOBosrZav/view?usp=drivesdk,［12月26日］指数估值数据(白银基金溢价风险，是怎么回事；港股指数估值表更新；抽奖福利）,,,
2025-12-29,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘的时候变成下跌，还在4.1星,auto_high_confidence,1k5E05L_eTBFZNn5wOHJcLQLdPq-4IWLn,https://drive.google.com/file/d/1k5E05L_eTBFZNn5wOHJcLQLdPq-4IWLn/view?usp=drivesdk,［12月29日］指数估值数据(A股港股回调；港股IPO融资大幅提升，对投资有什么影响；免费领5星级好书）,,,
2025-12-30,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在4.1星,auto_high_confidence,1ouKGgHOr1upHFr--_jwInI9VeoyjZnh5,https://drive.google.com/file/d/1ouKGgHOr1upHFr--_jwInI9VeoyjZnh5/view?usp=drivesdk,［12月30日］指数估值数据(螺丝钉定投实盘第396期发车；养老指数估值表更新）,,,
2025-12-31,4.1,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘变成下跌，还在4.1星,auto_high_confidence,1zncPqY99A8GA3IY3e-bv0GExl45V4_mE,https://drive.google.com/file/d/1zncPqY99A8GA3IY3e-bv0GExl45V4_mE/view?usp=drivesdk,［12月31日］指数估值数据(2025年收官，来年再战；免费领好书福利）,,,
2026-01-05,4.0,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，A股整体回到4.0星,auto_high_confidence,1g2UsjZGcAdS5ADN1uwIrDO83afMZbpQ4,https://drive.google.com/file/d/1g2UsjZGcAdS5ADN1uwIrDO83afMZbpQ4/view?usp=drivesdk,［1月5日］指数估值数据(A股大涨，迎来开门红；免费领好书福利）,,,
2026-01-06,3.9,A股,公众号当日估值文章,realtime,1.0,manual_verification,今天大盘整体上涨，截止到收盘，大盘回到3.9星。,verified_manual,1PywA8IMBorWQeIFoHfp1vLNmReZB11Mx,https://drive.google.com/file/d/1PywA8IMBorWQeIFoHfp1vLNmReZB11Mx/view?usp=drivesdk,［1月6日］指数估值数据(大盘继续上涨，回到3星级；螺丝钉定投实盘第397期发车；养老指数估值表更新）,标题只写3星级，正文给出精确3.9；应以正文为准,,
2026-01-07,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.9星,auto_high_confidence,18EEBJXLAymfjP5hh9IMplnunX-HGMOkB,https://drive.google.com/file/d/18EEBJXLAymfjP5hh9IMplnunX-HGMOkB/view?usp=drivesdk,［1月7日］指数估值数据(3点几星级该如何投资，未来还会有5星吗；免费领好书福利）,,,
2026-01-08,3.9,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘波动不大，还在3.9星,auto_high_confidence,1tu40JTCTbxNPI-jRryEE2pFRTi9159Uo,https://drive.google.com/file/d/1tu40JTCTbxNPI-jRryEE2pFRTi9159Uo/view?usp=drivesdk,［1月8日］指数估值数据(投资中的两重考验；红利指数估值表更新；指数日报更新）,,,
2026-01-09,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到3.90星，距离3.8星,auto_high_confidence,1smc1AftaMLtTlXuaAa2QSB9XWo0Q02hQ,https://drive.google.com/file/d/1smc1AftaMLtTlXuaAa2QSB9XWo0Q02hQ/view?usp=drivesdk,［1月9日］指数估值数据(大盘继续上涨，牛市到什么阶段；港股指数估值表更新；抽奖福利）,,,
2026-01-12,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1SMPBkujNKzpINhwiS0HhgWl4HwmINYPR,https://drive.google.com/file/d/1SMPBkujNKzpINhwiS0HhgWl4HwmINYPR/view?usp=drivesdk,［1月12日］指数估值数据(涨到3.8星级，股基组合暂停申购；免费领好书福利）,,,
2026-01-13,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1QbtbedrccUPebObEb6J89EB3-eROUhe4,https://drive.google.com/file/d/1QbtbedrccUPebObEb6J89EB3-eROUhe4/view?usp=drivesdk,［1月13日］指数估值数据(螺丝钉定投实盘第398期发车；养老指数估值表更新）,,,
2026-01-14,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘的时候，达到3.7星,auto_high_confidence,1DFpxrinAlXrLRO8AY5_OBxBOK6yYXcAw,https://drive.google.com/file/d/1DFpxrinAlXrLRO8AY5_OBxBOK6yYXcAw/view?usp=drivesdk,［1月14日］指数估值数据(盘中震荡，牛市中后期的两个信号出现了；新书来了）,,,
2026-01-15,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1ZQhnRinR1n6-pJzUHNBLTorjYlzkYIQj,https://drive.google.com/file/d/1ZQhnRinR1n6-pJzUHNBLTorjYlzkYIQj/view?usp=drivesdk,［1月15日］指数估值数据(低估，总会有估值上涨的阶段；红利指数估值表更新；新书来了；指数基金定投之路感想征集）,,,
2026-01-16,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体下跌，波动不大，还在3.8星,auto_high_confidence,1TSHVuxBADu4-JxBo6yaKR5WcCzYEj48o,https://drive.google.com/file/d/1TSHVuxBADu4-JxBo6yaKR5WcCzYEj48o/view?usp=drivesdk,［1月16日］指数估值数据(ETF资金净流出，机构开始止盈了么；新书荣登榜首；港股指数估值表更新；抽奖福利）,,,
2026-01-19,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微上涨，波动不大，还在3.8星,auto_high_confidence,1rAD6_fqL1gC1Ap6fRkOYmgdJgrCmJya2,https://drive.google.com/file/d/1rAD6_fqL1gC1Ap6fRkOYmgdJgrCmJya2/view?usp=drivesdk,［1月19日］指数估值数据(未来A股还会有熊市吗；《红利指数基金投资指南》荣登榜首）,,,
2026-01-20,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1iI5yJnPtArv0nr_0_932q9pnFbPfSwAE,https://drive.google.com/file/d/1iI5yJnPtArv0nr_0_932q9pnFbPfSwAE/view?usp=drivesdk,［1月20日］指数估值数据(螺丝钉定投实盘第399期发车；养老指数估值表更新）,,,
2026-01-21,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘，还在3.8星,auto_high_confidence,1aXqFQbFE15G1cBS7gunOq60a5cw5cXdE,https://drive.google.com/file/d/1aXqFQbFE15G1cBS7gunOq60a5cw5cXdE/view?usp=drivesdk,［1月21日］指数估值数据(A股港股继续上涨，海外市场波动；《红利指数基金投资指南》荣登榜首）,,,
2026-01-22,3.8,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,还在3.8星,auto_high_confidence,1QGN04gyHOUrt08hUO0bMmQjctCqeFAY-,https://drive.google.com/file/d/1QGN04gyHOUrt08hUO0bMmQjctCqeFAY-/view?usp=drivesdk,［1月22日］指数估值数据(A股港股继续上涨；红利指数不同渠道估值不同，原因为何？）,,,
2026-01-23,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回到3.7星,auto_high_confidence,1e5le6Yu_cZXY6Io-3EzTe4rg-y4_ceBD,https://drive.google.com/file/d/1e5le6Yu_cZXY6Io-3EzTe4rg-y4_ceBD/view?usp=drivesdk,［1月23日］指数估值数据(上涨到3.7星级，500低波动到高估；《红利指数基金投资指南》荣登榜首；抽奖福利）,,,
2026-01-26,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘回落，波动不大，还在3.8星,auto_high_confidence,1acbN0qp-EKdykfeIxaIHyHI3hTUcD8fD,https://drive.google.com/file/d/1acbN0qp-EKdykfeIxaIHyHI3hTUcD8fD/view?usp=drivesdk,［1月26日］指数估值数据(红利上涨，小盘下跌；消费行业低迷是什么原因；《红利指数基金投资指南》荣登榜首）,,,
2026-01-27,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘波动不大，还在3.8星,auto_high_confidence,1Df2Dj615P9_lKXYC0fSfSnyE8Uog6eTD,https://drive.google.com/file/d/1Df2Dj615P9_lKXYC0fSfSnyE8Uog6eTD/view?usp=drivesdk,［1月27日］指数估值数据(螺丝钉定投实盘第400期发车；养老指数估值表更新）,,,
2026-01-28,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1K_9_iR1YYo1wajNmB2eLZTPEAjNO4d4Y,https://drive.google.com/file/d/1K_9_iR1YYo1wajNmB2eLZTPEAjNO4d4Y/view?usp=drivesdk,［1月28日］指数估值数据(红利、港股大涨，组合新高；这轮牛市的风格是什么；《红利指数基金投资指南》荣登榜首）,,,
2026-01-29,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘整体微跌，波动不大，还在3.8星,auto_high_confidence,1boi9bxInJv9M53i0it5lMd8MCqL2M5_l,https://drive.google.com/file/d/1boi9bxInJv9M53i0it5lMd8MCqL2M5_l/view?usp=drivesdk,［1月29日］指数估值数据(消费大涨；A股指数会走向慢牛吗；《红利指数基金投资指南》荣登榜首）,,,
2026-01-30,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1ANgdTyBdRAIpVqNkIBhLidY7hr1x_qAW,https://drive.google.com/file/d/1ANgdTyBdRAIpVqNkIBhLidY7hr1x_qAW/view?usp=drivesdk,［1月30日］指数估值数据(A股港股回调；港股指数估值表更新；《红利指数基金投资指南》荣登榜首；抽奖福利）,,,
2026-02-02,4.0,A股,公众号当日估值文章,realtime,0.99,opening_state_statement,回到4星级,auto_high_confidence,1unHuGcybhLEuZSMO_aVdh6Nj8t2-Ppl0,https://drive.google.com/file/d/1unHuGcybhLEuZSMO_aVdh6Nj8t2-Ppl0/view?usp=drivesdk,［2月2日］指数估值数据(金银大跌，A股回到4星级；《红利指数基金投资指南》荣登榜首）,,,
2026-02-03,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.9星,auto_high_confidence,1YC4BR2wxpH20-qOb5awmmFF8SC9RlNLi,https://drive.google.com/file/d/1YC4BR2wxpH20-qOb5awmmFF8SC9RlNLi/view?usp=drivesdk,［2月3日］指数估值数据(螺丝钉定投实盘第401期发车；养老指数估值表更新）,,,
2026-02-04,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,1D_OAUZw9GCxopISesL79moIPRf9YF-2Z,https://drive.google.com/file/d/1D_OAUZw9GCxopISesL79moIPRf9YF-2Z/view?usp=drivesdk,［2月4日］指数估值数据(红利类指数大涨；面对股市涨跌，如何调整自己的心态？）,,,
2026-02-05,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,到收盘跌幅缩小，还在3.9星,auto_high_confidence,19iqp-1uMo81eIEvsDhxf_KJmgfwypUFl,https://drive.google.com/file/d/19iqp-1uMo81eIEvsDhxf_KJmgfwypUFl/view?usp=drivesdk,［2月5日］指数估值数据(红利、港股上涨；存款会入市吗；投顾四周年成绩单来了）,,,
2026-02-06,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.9星,auto_high_confidence,1jwP7qPh_Ee5ECGVbineUUKn5JnnZZm_W,https://drive.google.com/file/d/1jwP7qPh_Ee5ECGVbineUUKn5JnnZZm_W/view?usp=drivesdk,［2月6日］指数估值数据(港股也有风格轮动吗；港股指数估值表更新；投顾四周年成绩单来了）,,,
2026-02-09,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.8星,auto_high_confidence,17cz0zdaPABg70WLR_W9j7IL4HZmgrh1m,https://drive.google.com/file/d/17cz0zdaPABg70WLR_W9j7IL4HZmgrh1m/view?usp=drivesdk,［2月9日］指数估值数据(A股港股大涨，回到3.8星；投顾四周年成绩单来了）,,,
2026-02-10,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘微涨微跌，波动不大，还在3.8星,auto_high_confidence,17oEqs0vvKwGLd250RjoTEza7PqqDmmFi,https://drive.google.com/file/d/17oEqs0vvKwGLd250RjoTEza7PqqDmmFi/view?usp=drivesdk,［2月10日］指数估值数据(螺丝钉定投实盘第402期发车；领马年红包封面）,,,
2026-02-11,3.8,A股,公众号当日估值文章,realtime,0.995,today_market_statement,今天大盘略微下跌，波动不大，还在3.8星,auto_high_confidence,1p92NWkEFoQ4GO84oqswHSqhnwzn9N1IV,https://drive.google.com/file/d/1p92NWkEFoQ4GO84oqswHSqhnwzn9N1IV/view?usp=drivesdk,［2月11日］指数估值数据(3点几星还能定投吗；基金假期还有收益吗；领马年红包封面）,,,
2026-02-12,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1xl8D2V2M06NPnsJEUIWzlj1-BPk2q6WI,https://drive.google.com/file/d/1xl8D2V2M06NPnsJEUIWzlj1-BPk2q6WI/view?usp=drivesdk,［2月12日］指数估值数据(不同品种为何涨幅不同；红利指数估值表更新；领马年红包封面）,,,
2026-02-13,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,1F0h8cjYhFS8m3QE4WevmJO1GmML8y6iX,https://drive.google.com/file/d/1F0h8cjYhFS8m3QE4WevmJO1GmML8y6iX/view?usp=drivesdk,［2月13日］指数估值数据(全球市场波动；机构卖出指数基金意味着什么；领马年红包封面）,,,
2026-02-24,3.8,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.8星,auto_high_confidence,13qMtYR8FesYFUR_bEtzZ92sDwc_R3tW9,https://drive.google.com/file/d/13qMtYR8FesYFUR_bEtzZ92sDwc_R3tW9/view?usp=drivesdk,［2月24日］指数估值数据(螺丝钉定投实盘第403期发车；个人养老金定投实盘第53期）,,,
2026-02-25,3.7,A股,公众号当日估值文章,realtime,1.0,manual_verification,截止到收盘，达到3.7星。,verified_manual,1sC7jDez-EFTIkj9HY-kKbUAaUz18UCNy,https://drive.google.com/file/d/1sC7jDez-EFTIkj9HY-kKbUAaUz18UCNy/view?usp=drivesdk,［2月25日］指数估值数据(大盘继续上涨，回到3.7星；到高估的指数，要止盈吗）,正文明确给出当日收盘星级,,
2026-02-26,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.7星,auto_high_confidence,1LvdrKYPEQK16NZpDqKzvnNyzgyWV40PK,https://drive.google.com/file/d/1LvdrKYPEQK16NZpDqKzvnNyzgyWV40PK/view?usp=drivesdk,［2月26日］指数估值数据(港股科技类指数回调，还会起来吗；红利指数估值表更新）,,,
2026-02-27,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.7星,auto_high_confidence,15iTBbLAs5dITj3v-of7DGwQ8R4JvRSmK,https://drive.google.com/file/d/15iTBbLAs5dITj3v-of7DGwQ8R4JvRSmK/view?usp=drivesdk,［2月27日］指数估值数据(刚开始定投基金，选什么会容易；港股指数估值表更新；抽奖福利）,,,
2026-03-02,3.7,A股,公众号当日估值文章,realtime,1.0,closing_statement,收盘，大盘还在3.7星,auto_high_confidence,1Eoj0Cx-Avxd3T65GPPE9sUdboWDBvSvT,https://drive.google.com/file/d/1Eoj0Cx-Avxd3T65GPPE9sUdboWDBvSvT/view?usp=drivesdk,［3月2日］指数估值数据(全球市场波动，对A股有影响吗）,,,
2026-03-03,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，回到3.9星,auto_high_confidence,1psreg1YB956jQCyYN6t3GEOlC_FtnxAY,https://drive.google.com/file/d/1psreg1YB956jQCyYN6t3GEOlC_FtnxAY/view?usp=drivesdk,［3月3日］指数估值数据(螺丝钉定投实盘第404期发车；个人养老金定投实盘第54期）,,,
2026-03-04,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，大盘回落到3.9星,auto_high_confidence,16piR5JozR7jB1HJTbhHPeE9J_oYeHySn,https://drive.google.com/file/d/16piR5JozR7jB1HJTbhHPeE9J_oYeHySn/view?usp=drivesdk,［3月4日］指数估值数据(全球市场波动，该怎么办；主动优选、指数增强回低估了么；《个人养老金投资指南》新书预告）,,,
2026-03-05,3.9,A股,公众号当日估值文章,realtime,1.0,closing_statement,截止到收盘，还在3.9星,auto_high_confidence,1w9tBKH6-Iqg4ebx0KG6QpGvNyetDxZkH,https://drive.google.com/file/d/1w9tBKH6-Iqg4ebx0KG6QpGvNyetDxZkH/view?usp=drivesdk,［3月5日］指数估值数据(大盘反弹；不同红利指数，重仓行业有啥区别；《个人养老金投资指南》来啦）,,,
